adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/tEhvOU8nJp4v9goYwrJTASJJD3C.jpg,"[18, 10749]",1791,fr,La Pianiste,"Erika Kohut, a sexually repressed piano teacher living with her domineering mother, meets a young man who starts romantically pursuing her.",4.5334,/gNHKYQnP1RnqEhkivHJzBPb4MOP.jpg,2001-09-05,The Piano Teacher,False,7.265,1238
False,/iKqItVltY6r0eJeIRdIZV8IrBpz.jpg,"[28, 10752, 53]",969492,en,Land of Bad,"When a Delta Force special ops mission goes terribly wrong, Air Force drone pilot Reaper has 48 hours to remedy what has devolved into a wild rescue operation. With no weapons and no communication other than the drone above, the ground mission suddenly becomes a full-scale battle when the team is discovered by the enemy.",5.0274,/h3jYanWMEJq6JJsCopy1h7cT2Hs.jpg,2024-02-09,Land of Bad,False,7.265,1422
False,/76VwduxQMkVXOUktps85dE0lLeP.jpg,"[12, 18, 36]",19666,hi,लगान,"The year is 1893 and India is under British occupation. In a small village, the tyrannical Captain Russell has imposed an unprecedented land tax on its citizens. Outraged, Bhuvan, a rebellious farmer, rallies the villagers to publicly oppose the tax. Russell offers a novel way to settle the dispute: he challenges Bhuvan and his men to a game of cricket, a sport completely foreign to India. If Bhuvan and his men can defeat Russell's team, the tax will be repealed.",1.5359,/yNX9lFRAFeNLNRIXdqZK9gYrYKa.jpg,2001-06-15,Lagaan: Once Upon a Time in India,False,7.264,622
False,/hg9fFsZjtw64wworVY5mo45gkh9.jpg,"[878, 53, 10751, 80]",10559,en,Frequency,"When a rare phenomenon gives police officer John Sullivan the chance to speak to his father, 30 years in the past, he takes the opportunity to prevent his dad's tragic death.  After his actions inadvertently give rise to a series of brutal murders he and his father must find a way to fix the consequences of altering time.",4.0705,/eu3Hrjj271dnBdNAF0HqfmwWASt.jpg,2000-04-28,Frequency,False,7.264,1955
False,/aIVL5crQCBMPxKMoExiIsUDFPeR.jpg,"[878, 18]",2277,en,Bicentennial Man,"Richard Martin buys a gift, a new NDR-114 robot. The product is named Andrew by the youngest of the family's children. ""Bicentennial Man"" follows the life and times of Andrew, a robot purchased as a household appliance programmed to perform menial tasks. As Andrew begins to experience emotions and creative thought, the Martin family soon discovers they don't have an ordinary robot.",3.351,/wrs23eO0VEWwOQpXoOasMnlW9Y4.jpg,1999-12-17,Bicentennial Man,False,7.264,3825
False,/7cdsVkbs7tAuZJwJRYb65dN5kMv.jpg,"[16, 10751]",286192,en,Lava,"Inspired by the isolated beauty of tropical islands and the explosive allure of ocean volcanoes, Lava is a musical love story that takes place over millions of years.",1.3354,/9HI4rM3ewc26yTUfCV0IT0k3wJs.jpg,2014-10-10,Lava,False,7.263,1123
False,/jD0mmfqPRpvJUaPdpLl1vMj38CA.jpg,"[36, 18, 10752]",284689,en,Testament of Youth,"Testament of Youth is a powerful story of love, war and remembrance, based on the First World War memoir by Vera Brittain, which has become the classic testimony of that war from a woman’s point of view. A searing journey from youthful hopes and dreams to the edge of despair and back again, it’s a film about young love, the futility of war and how to make sense of the darkest times.",1.1781,/a6kFsaDCulCLfYHmKLDKTYaddM4.jpg,2015-01-16,Testament of Youth,False,7.263,783
False,/jXDanAOPM6gmypt72WlkZwrPuK0.jpg,"[18, 10402]",16620,en,La Bamba,"Los Angeles teenager Ritchie Valens becomes an overnight rock 'n' roll success in 1958, thanks to a love ballad called ""Donna"" that he wrote for his girlfriend. But as his star rises, Valens has conflicts with his jealous brother, Bob, and becomes haunted by a recurring nightmare of a plane crash just as he begins his first national tour alongside Buddy Holly.",2.6252,/6Znulqtc7cdqlUC69HGf26Ef5fi.jpg,1987-07-24,La Bamba,False,7.263,763
False,/7B26BW9ec2atiGwCkJJZ5POR4wC.jpg,"[37, 18, 53]",14168,en,3:10 to Yuma,"Dan Evans, a small time farmer, is hired to escort Ben Wade, a dangerous outlaw, to Yuma. As Evans and Wade wait for the 3:10 train to Yuma, Wade's gang is racing to free him.",2.6715,/emYeJVZrpl2WfndJlhbls1e7lzQ.jpg,1957-08-07,3:10 to Yuma,False,7.263,405
False,/hU1Q9YVzdYhokr8a9gLywnSUMlN.jpg,"[16, 10751, 28, 14]",1147400,fr,"Miraculous World : Paris, Les Aventures de Toxinelle et Griffe Noire","Miraculous holders from another world appear in Paris. They come from a parallel universe where everything is reversed: the holders of Ladybug and Black Cat Miraculouses, Shadybug and Claw Noir, are the bad guys, and the holder of the Butterfly Miraculous, Betterfly, is a superhero. Ladybug and Cat Noir will have to help Betterfly counter the attacks of their evil doubles and prevent them from seizing the Butterfly Miraculous. Can our heroes also help Betterfly make Shadybug and Claw Noir better people?",5.1889,/nydROKumZe9oFZNiSn792MDDA1v.jpg,2023-10-21,"Miraculous World: Paris, Tales of Shadybug and Claw Noir",False,7.262,622
False,/8sf7q8OlZLl7OVhTdYjz1vsFr5v.jpg,"[14, 35, 18]",2657,en,Pleasantville,"Geeky teenager David and his popular twin sister, Jennifer, get sucked into the black-and-white world of a 1950s TV sitcom called ""Pleasantville,"" and find a world where everything is peachy keen all the time. But when Jennifer's modern attitude disrupts Pleasantville's peaceful but boring routine, she literally brings color into its life.",2.4161,/m1hhYP6OScjKU5Z9iZaWirSn4I6.jpg,1998-09-17,Pleasantville,False,7.262,1835
False,/5RPXs9g0sZ9Woo4pNLxdXdge7tc.jpg,"[14, 27, 35]",766,en,Army of Darkness,"Ash, a handsome, shotgun-toting, chainsaw-armed department store clerk, is time warped backwards into England's Dark Ages, where he romances a beauty and faces legions of the undead.",5.5001,/xsgTuAtR2zSH8Umg3jWZcZjlDpe.jpg,1992-10-31,Army of Darkness,False,7.262,3444
False,/l94l89eMmFKh7na2a1u5q67VgNx.jpg,"[35, 18, 10749]",3,fi,Varjoja paratiisissa,"Nikander, a rubbish collector and would-be entrepreneur, finds his plans for success dashed when his business associate dies. One evening, he meets Ilona, a down-on-her-luck cashier, in a local supermarket. Falteringly, a bond begins to develop between them.",2.541,/nj01hspawPof0mJmlgfjuLyJuRN.jpg,1986-10-17,Shadows in Paradise,False,7.262,434
False,/zAP5PZVtSIOZwweMaHmNKHJ3xTF.jpg,[35],17159,en,Eddie Murphy Raw,"Eddie Murphy delights, shocks and entertains with dead-on celebrity impersonations, observations on '80s love, sex and marriage, a remembrance of Mom's hamburgers and much more.",0.7735,/irVU3PHIdg36Rh8tSKnKCdmHLEO.jpg,1987-11-25,Eddie Murphy Raw,False,7.261,356
False,/ijbBzlKSKwWNRpebLUGfmXhBrvg.jpg,[27],11868,en,Dracula,"After Jonathan Harker attacks Dracula at his castle, the vampire travels to a nearby city, where he preys on the family of Harker's fiancée. The only one who may be able to protect them is Dr. van Helsing, Harker's friend and fellow-student of vampires, who is determined to destroy Dracula, whatever the cost.",5.6929,/9UHOATvzXQWbElSGygOY1ar3vpp.jpg,1958-04-21,Dracula,False,7.261,691
False,/mujUrk2diGe5vRCb3kdpHZeobRs.jpg,[53],6145,en,Fracture,"A husband is on trial for the attempted murder of his wife, in what is seemingly an open/shut case for the ambitious district attorney trying to put him away. However, there are surprises for both around every corner, and, as a suspenseful game of cat-and-mouse is played out, each must manipulate and outwit the other.",3.8171,/qNen8x5gaikjIg9CFihgxYcJwQe.jpg,2007-04-19,Fracture,False,7.261,4228
False,/9q11rNi2hCla4KoiqQq3IRTMPHL.jpg,"[10752, 18, 10749]",332270,ru,Битва за Севастополь,"The story of Lyudmila Pavlichenko, the most successful female sniper in history.",1.4575,/cURuQIcuJ5U8ToPJByqytaIpL7U.jpg,2015-04-02,Battle for Sevastopol,False,7.26,490
False,/dlmROevxOVYtZXRUzt6DGJzl9BL.jpg,"[18, 37]",24748,en,Hud,"Hud Bannon is a ruthless young man who tarnishes everything and everyone he touches. Hud represents the perfect embodiment of alienated youth, out for kicks with no regard for the consequences. There is bitter conflict between the callous Hud and his stern and highly principled father, Homer. Hud's nephew Lon admires Hud's cheating ways, though he soon becomes too aware of Hud's reckless amorality to bear him anymore. In the world of the takers and the taken, Hud is a winner. He's a cheat, but, he explains, ""I always say the law was meant to be interpreted in a lenient manner.""",1.3394,/A168bF52vmAIGkC2Qafj7M2EmaE.jpg,1963-05-28,Hud,False,7.26,341
False,/oihWVx3imvRKujnGmSDYhfG1gI5.jpg,"[35, 27]",19908,en,Zombieland,"Columbus has made a habit of running from what scares him. Tallahassee doesn't have fears. If he did, he'd kick their ever-living ass. In a world overrun by zombies, these two are perfectly evolved survivors. But now, they're about to stare down the most terrifying prospect of all: each other.",11.0765,/dUkAmAyPVqubSBNRjRqCgHggZcK.jpg,2009-10-02,Zombieland,False,7.26,12990
False,/4II0fdNtTMR0elrMgQSn9wfYuuk.jpg,"[35, 37]",9474,it,Il mio nome è Nessuno,"Jack Beauregard, an aging gunman of the Old West, only wants to retire in peace and move to Europe, but a young gunfighter known as ""Nobody"" who idolizes Beauregard wants him to go out in a blaze of glory. So, he arranges for Jack to face the 150-man gang known as The Wild Bunch and earn his place in history.",2.0431,/tJQEVI1p00Jh9TUgNEI623iu7ST.jpg,1973-12-13,My Name Is Nobody,False,7.3,1027
False,/5Q71GYwh2mOz5rr8tPTcvbeBWtN.jpg,"[18, 9648, 53]",1368166,en,The Housemaid,"Trying to escape her past, Millie Calloway accepts a job as a live-in housemaid for the wealthy Nina and Andrew Winchester. But what begins as a dream job quickly unravels into something far more dangerous—a sexy, seductive game of secrets, scandal, and power.",91.9749,/cWsBscZzwu5brg9YjNkGewRUvJX.jpg,2025-12-18,The Housemaid,False,7.256,1384
False,/rTVUx5xLnMyeRPYRcZd8XPzSekJ.jpg,"[12, 14, 18]",571468,it,Freaks Out,Four super-powered circus freaks find themselves trapped in war-torn Rome after their foster father is captured by the Nazis.,0.875,/6y0qa5rkSMuTmOPyQZ8u0g1VeEF.jpg,2021-10-28,Freaks Out,False,7.259,946
False,/iPt0HhkT4RXM5LjfXtbGsLXNUbk.jpg,"[18, 10749]",76543,en,Tyrannosaur,"The story of Joseph, a man plagued by violence and a rage that is driving him to self-destruction. As Joseph's life spirals into turmoil a chance of redemption appears in the form of Hannah, a Christian charity shop worker. Their relationship develops to reveal that Hannah is hiding a secret of her own with devastating results on both of their lives.",1.2068,/p6PJGuO6K94YylUcAsTTn7Q4cQn.jpg,2011-10-07,Tyrannosaur,False,7.259,493
False,/9Ocq5X0MNHsTpSONcaRvNDWPiz6.jpg,"[16, 18]",41201,fr,L'Illusionniste,A French illusionist travels to Scotland to work. He meets a young woman in a small village. Their ensuing adventure in Edinburgh changes both their lives forever.,1.9557,/Ac2tNYW9sRaOhmtMJQuhf2mvo00.jpg,2010-06-16,The Illusionist,False,7.3,665
False,/q1PuySDtRiKSgxAZjpIbFvvLOus.jpg,"[18, 35]",2759,en,"The Adventures of Priscilla, Queen of the Desert",Two drag performers and a transgender woman travel across the desert to perform their unique style of cabaret.,5.0023,/kJ7syYXEJgSBmBfSnF3Can9cK1J.jpg,1994-05-31,"The Adventures of Priscilla, Queen of the Desert",False,7.259,893
False,/1yktYsxkmUtUFTUnCAUaqG6FEiz.jpg,"[28, 53, 80]",541671,en,Ballerina,"Taking place during the events of John Wick: Chapter 3 – Parabellum, Eve Macarro begins her training in the assassin traditions of the Ruska Roma.",20.6652,/2VUmvqsHb6cEtdfscEA6fqqVzLg.jpg,2025-06-04,Ballerina,False,7.258,2367
False,/s5BvDOLava3Z8NjAOnT0Xe96iLS.jpg,"[18, 10749, 14]",436343,hu,Testről és lélekről,"Two introverted people find out by pure chance that they share the same dream every night. They are puzzled, incredulous, a bit frightened. As they hesitantly accept this strange coincidence, they try to recreate in broad daylight what happens in their dream.",1.3059,/uguWEoZelSSckxgiQctlkZ6gpfU.jpg,2017-03-02,On Body and Soul,False,7.258,594
False,/qB2eFmGEh5YCzhXUpz7As2PaDCh.jpg,"[28, 12, 53]",37724,en,Skyfall,"When Bond's latest assignment goes gravely wrong, agents around the world are exposed and MI6 headquarters is attacked. While M faces challenges to her authority and position from Gareth Mallory, the new Chairman of the Intelligence and Security Committee, it's up to Bond, aided only by field agent Eve, to locate the mastermind behind the attack.",17.5172,/d0IVecFQvsGdSbnMAHqiYsNYaJT.jpg,2012-10-24,Skyfall,False,7.3,15938
False,/p3P0eTh8AnqauhRZg0wgoBFvcjF.jpg,"[53, 18, 10749]",9833,en,The Phantom of the Opera,A young soprano becomes the obsession of a disfigured and murderous musical genius who lives beneath the Paris Opera House.,6.4401,/aTsp2VTaCBiGs8w05OTXfD97FRZ.jpg,2004-12-08,The Phantom of the Opera,False,7.3,1745
False,/giYuvpmpZbwkT3NtX4WdNYqGhxw.jpg,[35],8363,en,Superbad,Two co-dependent high school seniors are forced to deal with separation anxiety after their plan to stage a booze-soaked party goes awry.,12.7307,/ek8e8txUyUwd2BNqj6lFEerJfbq.jpg,2007-08-17,Superbad,False,7.258,7910
False,/vlCXMFuSmQLXKzUIrNYoONwqggv.jpg,"[10751, 16]",44874,en,Barbie: A Fashion Fairytale,"Barbie, a popular actress on a sabbatical, learns that her fashion designer aunt Millicent has sold her business to a rival. With the help of a few magical beings, Barbie steps in to save the day.",3.8261,/bFnf8f8DXdCANQ7Y62djgubhh4P.jpg,2010-09-14,Barbie: A Fashion Fairytale,False,7.257,787
False,/uIh3mW3AuSM7ww7NYtvSWDQ1zc7.jpg,"[18, 35]",21450,en,Naked,An unemployed Brit vents his rage on unsuspecting strangers as he embarks on a nocturnal London odyssey.,3.1353,/xMYP4uaNeyPmX4FQ2xxWk2eIN6K.jpg,1993-08-06,Naked,False,7.3,649
False,/4TvipgMIlm0Pvk3mCICAodsKP6m.jpg,"[80, 18, 10749]",18311,cn,阿飛正傳,"Yuddy, a Hong Kong playboy known for breaking girls' hearts, tries to find solace and truth after discovering the woman who raised him isn't his mother.",1.9697,/acfLUO8E61u0ooWS6htbzTHDBcI.jpg,1990-12-15,Days of Being Wild,False,7.256,568
False,/f4cilOhPkg90LfH8jgzNuuVx12H.jpg,[18],14621,en,Lean On Me,"When principal Joe Clark takes over decaying Eastside High School, he's faced with students wearing gang colors and graffiti-covered walls. Determined to do anything he must to turn the school around, he expels suspected drug dealers, padlocks doors and demands effort and results from students, staff and parents. Autocratic to a fault, this real-life educator put it all on the line.",2.6135,/7xOyz2NlaoqZ6xIjJh0Goptm0tP.jpg,1989-03-03,Lean On Me,False,7.257,337
False,/9r2vUgsFoYIvEryW77chX5moedT.jpg,"[10749, 18]",14202,en,The Painted Veil,"A British medical doctor fights a cholera outbreak in a small Chinese village, while also being trapped at home in a loveless marriage to an unfaithful wife.",2.2476,/k41IvHDLgZO2ae7RuU77wQjScIj.jpg,2006-12-09,The Painted Veil,False,7.257,1244
False,/1HiZLxlZdLNviwXdBGe6L77fIWm.jpg,"[35, 18]",36940,it,La prima cosa bella,"The film tells the story of the Michelucci family, from the nineteen-seventies to the present day: the central character is the stunningly beautiful Anna, the lively, frivolous and sometimes embarrassing mother of Bruno and Valeria. Everything begins in the Summer of 1971, at the annual Summer beauty pageant held at Livorno’s most popular bathing establishment. Anna is unexpectedly crowned “Most Beautiful Mother”, unwittingly stirring the violent jealousy of her husband. From then on, chaos strikes the family and for Anna, Bruno and his sister Valeria, it is the start of an adventure that will only end thirty years later.",0.5109,/7h4BbIGigxaECJFQWEaQ9ih3INp.jpg,2010-01-15,The First Beautiful Thing,False,7.256,515
False,/2XSeKDmIa2KxaiJy4J9e8FrIZhk.jpg,"[10751, 35, 16, 878, 28]",20352,en,Despicable Me,"Gru is a supervillain determined to prove he’s the greatest by stealing the Moon. To pull off his plan, he adopts three orphaned girls—Margo, Edith, and Agnes—intending to use them as part of his scheme. However, as Gru bonds with the girls, his cold, villainous exterior begins to melt.",14.0076,/b1BT309QWjtFUlJPLmXmrcHOWEL.jpg,2010-07-08,Despicable Me,False,7.256,15874
